molecule_chembl_id,bioactivity_class
CHEMBL4857477,active
CHEMBL3612561,active
CHEMBL2325091,active
CHEMBL348116,inactive
CHEMBL3040910,active
CHEMBL3622628,active
CHEMBL3622648,active
CHEMBL4759112,active
CHEMBL5903083,active
CHEMBL3974626,active
CHEMBL381604,active
CHEMBL5874088,active
CHEMBL4060383,inactive
CHEMBL4854693,active
CHEMBL5988665,active
CHEMBL6013504,active
CHEMBL5923851,active
CHEMBL5751543,active
CHEMBL5753585,active
CHEMBL1910268,inactive
CHEMBL4750608,active
CHEMBL3678958,active
CHEMBL5882559,active
CHEMBL3805509,active
CHEMBL4286241,active
CHEMBL6007080,active
CHEMBL5766497,active
CHEMBL1272276,active
CHEMBL5428368,active
CHEMBL4519408,active
CHEMBL2335018,inactive
CHEMBL3671542,active
CHEMBL6048351,active
CHEMBL5771755,active
CHEMBL5284115,active
CHEMBL5208454,active
CHEMBL5206902,active
CHEMBL3805238,active
CHEMBL5776043,active
CHEMBL1951415,active
CHEMBL4071827,active
CHEMBL5983026,active
CHEMBL5618083,active
CHEMBL5269307,active
CHEMBL6024312,active
CHEMBL4533337,active
CHEMBL4758842,active
CHEMBL6055537,active
CHEMBL5882138,active
CHEMBL3353396,inactive
CHEMBL248114,active
CHEMBL188762,active
CHEMBL475584,active
CHEMBL4535881,active
CHEMBL31656,active
CHEMBL6008734,active
CHEMBL92937,active
CHEMBL3746564,inactive
CHEMBL473436,active
CHEMBL69071,active
CHEMBL5820578,active
CHEMBL4759127,active
CHEMBL326596,active
CHEMBL5190294,active
CHEMBL4294743,active
CHEMBL6020779,active
CHEMBL5569696,active
CHEMBL3815045,active
CHEMBL5744664,active
CHEMBL607707,active
CHEMBL3815074,active
CHEMBL5195321,active
CHEMBL5591885,active
CHEMBL2385976,active
CHEMBL5185772,active
CHEMBL5847866,active
CHEMBL2018760,active
CHEMBL1934623,active
CHEMBL3786220,active
CHEMBL1241859,inactive
CHEMBL3699582,active
CHEMBL5439991,active
CHEMBL3746980,inactive
CHEMBL306081,active
CHEMBL332882,active
CHEMBL3891846,active
CHEMBL4745868,active
CHEMBL5995813,active
CHEMBL5939316,active
CHEMBL5075594,active
CHEMBL4250273,active
CHEMBL3085277,active
CHEMBL5952540,active
CHEMBL6019189,active
CHEMBL5909338,active
CHEMBL330224,active
CHEMBL4226151,active
CHEMBL602890,inactive
CHEMBL355982,active
CHEMBL5091683,active
CHEMBL3040861,active
CHEMBL5202129,active
CHEMBL5194719,active
CHEMBL5198424,active
CHEMBL93295,active
CHEMBL1630116,active
CHEMBL249921,active
CHEMBL5821372,active
CHEMBL4471491,active
CHEMBL5761824,active
CHEMBL3298000,active
CHEMBL4751085,active
CHEMBL5999061,active
CHEMBL6033422,active
CHEMBL3352899,active
CHEMBL5853085,active
CHEMBL4859375,active
CHEMBL4648924,active
CHEMBL3890526,active
CHEMBL5183324,active
CHEMBL5771679,active
CHEMBL5981673,active
CHEMBL5806322,active
CHEMBL3604943,active
CHEMBL5798313,active
CHEMBL3671522,active
CHEMBL3633938,active
CHEMBL552860,active
CHEMBL51485,active
CHEMBL4164805,active
CHEMBL346863,active
CHEMBL5891448,active
CHEMBL3092302,active
CHEMBL5780633,active
CHEMBL3088220,active
CHEMBL393264,active
CHEMBL5828031,active
CHEMBL2064373,active
CHEMBL6053281,active
CHEMBL5940715,active
CHEMBL5830860,active
CHEMBL4462965,active
CHEMBL3671503,active
CHEMBL205045,active
CHEMBL5082422,active
CHEMBL3297999,active
CHEMBL5900156,active
CHEMBL3233783,active
CHEMBL6052028,active
CHEMBL121260,active
CHEMBL5979002,active
CHEMBL598407,active
CHEMBL2309507,active
CHEMBL94068,active
CHEMBL6004850,active
CHEMBL6031696,active
CHEMBL136511,active
CHEMBL3814816,active
CHEMBL135853,active
CHEMBL5812784,active
CHEMBL3699587,active
CHEMBL190094,active
CHEMBL5839834,active
CHEMBL5267140,active
CHEMBL87746,inactive
CHEMBL1242033,inactive
CHEMBL603266,active
CHEMBL5173534,active
CHEMBL6037302,active
CHEMBL2333986,inactive
CHEMBL1914655,active
CHEMBL3633940,active
CHEMBL5974536,active
CHEMBL2064380,active
CHEMBL5286091,active
CHEMBL598164,active
CHEMBL53300,active
CHEMBL5908279,active
CHEMBL54805,active
CHEMBL246898,active
CHEMBL3680376,active
CHEMBL939,active
CHEMBL4294156,active
CHEMBL5177023,active
CHEMBL5797008,active
CHEMBL402011,active
CHEMBL5943599,active
CHEMBL485246,inactive
CHEMBL4239716,active
CHEMBL4776396,active
CHEMBL4099682,active
CHEMBL299672,active
CHEMBL5972316,active
CHEMBL5408255,active
CHEMBL6057769,active
CHEMBL4783428,active
CHEMBL2064376,active
CHEMBL3948354,active
CHEMBL2086760,active
CHEMBL400413,active
CHEMBL4851176,active
CHEMBL6013119,active
CHEMBL4087538,active
CHEMBL2441565,active
CHEMBL5818238,active
CHEMBL4278325,active
CHEMBL5173862,active
CHEMBL53203,active
CHEMBL1641990,active
CHEMBL5416410,active
CHEMBL210660,active
CHEMBL5574232,active
CHEMBL5173596,inactive
CHEMBL3604940,active
CHEMBL171311,active
CHEMBL4074782,inactive
CHEMBL5968985,active
CHEMBL3970738,active
CHEMBL3939913,active
CHEMBL6062221,active
CHEMBL5959647,active
CHEMBL3799138,active
CHEMBL248322,active
CHEMBL3409482,active
CHEMBL2148048,active
CHEMBL153419,active
CHEMBL5863579,active
CHEMBL5269317,active
CHEMBL4475546,active
CHEMBL340508,active
CHEMBL309625,inactive
CHEMBL5193451,active
CHEMBL5863733,active
CHEMBL3676374,active
CHEMBL5195912,active
CHEMBL5907964,active
CHEMBL2018753,active
CHEMBL4540295,active
CHEMBL4172718,active
CHEMBL3903063,active
CHEMBL1090360,active
CHEMBL6057992,active
CHEMBL5928946,active
CHEMBL4227701,active
CHEMBL5425947,active
CHEMBL5919441,active
CHEMBL4063301,active
CHEMBL5918532,active
CHEMBL3884319,inactive
CHEMBL5803419,active
CHEMBL5914847,active
CHEMBL4798177,active
CHEMBL4094647,inactive
CHEMBL4750375,active
CHEMBL4790485,active
CHEMBL3930762,active
CHEMBL5934098,active
CHEMBL5907670,active
CHEMBL4748149,active
CHEMBL3234752,active
CHEMBL5918405,active
CHEMBL4862351,active
CHEMBL3671565,active
CHEMBL6003257,active
CHEMBL5094237,active
CHEMBL466586,active
CHEMBL4096822,active
CHEMBL6021978,active
CHEMBL5890335,active
CHEMBL168829,inactive
CHEMBL6032663,active
CHEMBL249928,active
CHEMBL5896403,active
CHEMBL3622667,active
CHEMBL1242750,active
CHEMBL3805333,active
CHEMBL3956112,active
CHEMBL1201179,active
CHEMBL590877,inactive
CHEMBL5785047,active
CHEMBL6045539,active
CHEMBL3805039,active
CHEMBL4088971,active
CHEMBL4278031,active
CHEMBL3676379,active
CHEMBL1242475,active
CHEMBL93302,active
CHEMBL3622645,active
CHEMBL5946057,active
CHEMBL6010216,active
CHEMBL14874,active
CHEMBL304929,active
CHEMBL5266834,active
CHEMBL2087355,active
CHEMBL306315,active
CHEMBL5895307,active
CHEMBL1683954,inactive
CHEMBL5819204,active
CHEMBL4226676,active
CHEMBL3956430,active
CHEMBL1828879,inactive
CHEMBL4084868,active
CHEMBL4468893,active
CHEMBL6029402,active
CHEMBL309392,inactive
CHEMBL4457018,active
CHEMBL5808072,active
CHEMBL3218347,active
CHEMBL5920948,active
CHEMBL5904869,active
CHEMBL3753228,active
CHEMBL1641998,inactive
CHEMBL4866476,active
CHEMBL4748320,active
CHEMBL5992704,active
CHEMBL5436031,active
CHEMBL5808792,active
CHEMBL5831631,active
CHEMBL3699607,active
CHEMBL5998385,active
CHEMBL5906672,active
CHEMBL4280835,active
CHEMBL3676359,active
CHEMBL5286007,active
CHEMBL5963710,active
CHEMBL6025324,active
CHEMBL157084,active
CHEMBL205235,active
CHEMBL4072620,active
CHEMBL4446953,active
CHEMBL1683973,active
CHEMBL3676392,active
CHEMBL5752228,active
CHEMBL428741,active
CHEMBL5778795,active
CHEMBL5832921,active
CHEMBL4080711,active
CHEMBL5870222,active
CHEMBL207130,active
CHEMBL3360611,active
CHEMBL5926423,active
CHEMBL4077608,active
CHEMBL3746387,inactive
CHEMBL5171318,active
CHEMBL6039698,active
CHEMBL372112,active
CHEMBL4441244,active
CHEMBL1929555,inactive
CHEMBL4860398,active
CHEMBL6023552,active
CHEMBL4529521,active
CHEMBL197689,active
CHEMBL1928948,active
CHEMBL4063890,active
CHEMBL1910273,inactive
CHEMBL3699595,active
CHEMBL3928176,active
CHEMBL3956465,active
CHEMBL5916409,active
CHEMBL5913125,active
CHEMBL4087241,active
CHEMBL4465558,active
CHEMBL4458344,active
CHEMBL3939771,active
CHEMBL3774906,active
CHEMBL5268867,active
CHEMBL273789,active
CHEMBL366831,inactive
CHEMBL5969564,active
CHEMBL4566193,active
CHEMBL5417638,active
CHEMBL4071368,active
CHEMBL3633936,active
CHEMBL5912587,active
CHEMBL5872345,active
CHEMBL5438864,active
CHEMBL3622647,active
CHEMBL590083,inactive
CHEMBL4128567,active
CHEMBL116853,active
CHEMBL5795419,active
CHEMBL4064942,active
CHEMBL2070045,active
CHEMBL1077069,inactive
CHEMBL1242469,inactive
CHEMBL5183664,active
CHEMBL5761729,active
CHEMBL3233778,active
CHEMBL5277831,active
CHEMBL3409483,active
CHEMBL4166609,active
CHEMBL6041040,active
CHEMBL5903269,active
CHEMBL592215,active
CHEMBL394462,active
CHEMBL3934461,active
CHEMBL5434169,active
CHEMBL4166412,active
CHEMBL5975681,active
CHEMBL5893361,active
CHEMBL294034,active
CHEMBL5200495,active
CHEMBL4071151,active
CHEMBL5273791,active
CHEMBL435809,active
CHEMBL310580,active
CHEMBL5414512,active
CHEMBL4092788,active
CHEMBL6008376,active
CHEMBL544868,active
CHEMBL5813491,active
CHEMBL595142,active
CHEMBL5895801,active
CHEMBL2283251,inactive
CHEMBL5431377,active
CHEMBL4217992,active
CHEMBL4552065,inactive
CHEMBL1873475,active
CHEMBL3647964,active
CHEMBL3182647,active
CHEMBL3804868,active
CHEMBL5423464,active
CHEMBL182254,active
CHEMBL2325097,active
CHEMBL5857101,active
CHEMBL4446681,inactive
CHEMBL5633759,active
CHEMBL565467,active
CHEMBL475768,active
CHEMBL5820435,active
CHEMBL5850886,active
CHEMBL5083976,active
CHEMBL5767529,active
CHEMBL322298,active
CHEMBL5837535,active
CHEMBL4456234,active
CHEMBL2148044,active
CHEMBL4565086,active
CHEMBL5271937,active
CHEMBL4522594,inactive
CHEMBL3092305,active
CHEMBL6014788,active
CHEMBL5847293,active
CHEMBL5597233,active
CHEMBL55150,active
CHEMBL1272061,active
CHEMBL4062509,active
CHEMBL6004905,active
CHEMBL5796746,active
CHEMBL174426,active
CHEMBL4208811,active
CHEMBL5878812,active
CHEMBL6008370,active
CHEMBL3355877,active
CHEMBL6030662,active
CHEMBL4125940,active
CHEMBL122068,active
CHEMBL127082,active
CHEMBL6049798,active
CHEMBL5973569,active
CHEMBL77688,active
CHEMBL3655338,active
CHEMBL5971649,active
CHEMBL5939157,active
CHEMBL5947797,active
CHEMBL2425089,active
CHEMBL3930506,active
CHEMBL5836521,active
CHEMBL4435885,active
CHEMBL3622659,active
CHEMBL92086,active
CHEMBL3416446,active
CHEMBL5409629,active
CHEMBL3929484,active
CHEMBL129509,active
CHEMBL5591805,active
CHEMBL6022600,active
CHEMBL3930539,active
CHEMBL5885846,active
CHEMBL3628817,inactive
CHEMBL281872,active
CHEMBL3425662,active
CHEMBL4527443,active
CHEMBL5778061,active
CHEMBL5594407,active
CHEMBL5813210,active
CHEMBL2334002,active
CHEMBL3741768,active
CHEMBL3805681,active
CHEMBL4125764,active
CHEMBL4127809,active
CHEMBL4639459,active
CHEMBL481331,active
CHEMBL280998,inactive
CHEMBL5887910,active
CHEMBL3416628,active
CHEMBL4083493,inactive
CHEMBL101253,active
CHEMBL5861940,active
CHEMBL5927580,active
CHEMBL247711,active
CHEMBL6033024,active
CHEMBL1945452,inactive
CHEMBL27085,inactive
CHEMBL3813728,active
CHEMBL6045970,active
CHEMBL3235204,inactive
CHEMBL5938217,active
CHEMBL5845905,active
CHEMBL3233777,active
CHEMBL3416623,active
CHEMBL3799428,active
CHEMBL2347231,active
CHEMBL4094438,active
CHEMBL3671557,active
CHEMBL2435999,active
CHEMBL3754556,active
CHEMBL466615,active
CHEMBL466412,active
CHEMBL466175,active
CHEMBL517123,active
CHEMBL5952397,active
CHEMBL4100647,active
CHEMBL3671584,active
CHEMBL5439547,active
CHEMBL5178754,active
CHEMBL5435033,active
CHEMBL437584,active
CHEMBL3961982,active
CHEMBL2180204,active
CHEMBL5180839,active
CHEMBL3897723,active
CHEMBL68920,active
CHEMBL6025850,active
CHEMBL5794459,active
CHEMBL6050073,active
CHEMBL4746697,active
CHEMBL2448066,active
CHEMBL4538707,active
CHEMBL207235,active
CHEMBL3892310,active
CHEMBL592210,inactive
CHEMBL5936433,active
CHEMBL3221258,active
CHEMBL443523,active
CHEMBL5420948,active
CHEMBL501709,inactive
CHEMBL3663926,active
CHEMBL5928047,active
CHEMBL3774471,active
CHEMBL210444,active
CHEMBL6018694,active
CHEMBL31622,active
CHEMBL5822553,active
CHEMBL4871192,active
CHEMBL5647136,active
CHEMBL1928309,active
CHEMBL3357649,active
CHEMBL3352869,active
CHEMBL5277101,active
CHEMBL5410422,active
CHEMBL4225517,active
CHEMBL5909369,active
CHEMBL3676339,active
CHEMBL5937987,active
CHEMBL3799332,inactive
CHEMBL4798527,active
CHEMBL4286263,active
CHEMBL1956885,inactive
CHEMBL4456976,active
CHEMBL4776057,active
CHEMBL5944879,active
CHEMBL5404315,active
CHEMBL5201846,active
CHEMBL3906200,active
CHEMBL5827561,active
CHEMBL4530686,active
CHEMBL4640686,active
CHEMBL2437469,active
CHEMBL1934632,active
CHEMBL470012,active
CHEMBL1683967,active
CHEMBL257860,active
CHEMBL5185952,inactive
CHEMBL5413772,active
CHEMBL4066845,active
CHEMBL430571,active
CHEMBL6017472,active
CHEMBL5283216,active
CHEMBL436137,active
CHEMBL3671531,active
CHEMBL5886836,active
CHEMBL5982623,active
CHEMBL3759733,active
CHEMBL333851,active
CHEMBL5822102,active
CHEMBL310853,active
CHEMBL165228,active
CHEMBL485070,active
CHEMBL5417494,active
CHEMBL5917549,active
CHEMBL5081433,active
CHEMBL4070454,active
CHEMBL205047,active
CHEMBL4077956,active
CHEMBL3758800,active
CHEMBL5801115,active
CHEMBL3968839,active
CHEMBL1683968,active
CHEMBL5906478,active
CHEMBL3425655,active
CHEMBL5420774,active
CHEMBL5815729,active
CHEMBL3604917,active
CHEMBL5815244,active
CHEMBL3671533,active
CHEMBL321193,active
CHEMBL5746961,active
CHEMBL3678950,active
CHEMBL3612585,active
CHEMBL3133757,active
CHEMBL5929629,active
CHEMBL3671497,active
CHEMBL4742081,active
CHEMBL4288562,active
CHEMBL5926524,active
CHEMBL6062851,active
CHEMBL5932695,inactive
CHEMBL5089336,active
CHEMBL5417607,active
CHEMBL4848093,active
CHEMBL5897274,active
CHEMBL3680377,active
CHEMBL1916891,active
CHEMBL5943719,active
CHEMBL15346,active
CHEMBL3699586,active
CHEMBL248321,active
CHEMBL5767132,active
CHEMBL5763922,active
CHEMBL1203937,active
CHEMBL589503,inactive
CHEMBL3671513,active
CHEMBL5820639,active
CHEMBL1241679,inactive
CHEMBL3908711,active
CHEMBL591050,inactive
CHEMBL5777319,active
CHEMBL5771166,active
CHEMBL5218459,active
CHEMBL3671499,active
CHEMBL387187,active
CHEMBL4778826,active
CHEMBL5774604,inactive
CHEMBL5177272,active
CHEMBL104779,active
CHEMBL128432,active
CHEMBL5927148,active
CHEMBL3964380,active
CHEMBL5762610,active
CHEMBL5858513,active
CHEMBL1173324,inactive
CHEMBL5743902,active
CHEMBL5797771,active
CHEMBL6018511,active
CHEMBL5275872,active
CHEMBL5862453,active
CHEMBL4762453,active
CHEMBL2031296,active
CHEMBL5413341,active
CHEMBL3233773,active
CHEMBL6041177,active
CHEMBL5891594,active
CHEMBL504416,inactive
CHEMBL2426281,active
CHEMBL163369,active
CHEMBL3947802,active
CHEMBL3087201,active
CHEMBL2437457,active
CHEMBL2070199,active
CHEMBL5412768,active
CHEMBL2437477,inactive
CHEMBL1242118,inactive
CHEMBL5868587,active
CHEMBL3676345,active
CHEMBL398388,active
CHEMBL3905242,active
CHEMBL5885717,active
CHEMBL78018,active
CHEMBL2385960,active
CHEMBL5989746,active
CHEMBL5798581,active
CHEMBL37543,active
CHEMBL5414792,active
CHEMBL5776072,active
CHEMBL327023,active
CHEMBL3416621,active
CHEMBL5430958,active
CHEMBL248393,active
CHEMBL4743566,active
CHEMBL5923801,active
CHEMBL5394606,active
CHEMBL3237935,active
CHEMBL5807004,active
CHEMBL5751436,active
CHEMBL5201973,active
CHEMBL4290750,active
CHEMBL338155,active
CHEMBL1645473,active
CHEMBL3676358,active
CHEMBL4215496,active
CHEMBL340399,active
CHEMBL5975976,active
CHEMBL529663,inactive
CHEMBL5193149,active
CHEMBL2316148,inactive
CHEMBL4471155,active
CHEMBL6058480,active
CHEMBL5759916,active
CHEMBL599398,active
CHEMBL136491,active
CHEMBL4452106,active
CHEMBL4214567,active
CHEMBL5192038,active
CHEMBL129946,active
CHEMBL5612514,active
CHEMBL3934034,active
CHEMBL4063421,active
CHEMBL2018757,active
CHEMBL601040,active
CHEMBL5406084,active
CHEMBL5810347,active
CHEMBL5831739,active
CHEMBL5398753,active
CHEMBL5408900,active
CHEMBL5422588,active
CHEMBL5411347,active
CHEMBL498248,inactive
CHEMBL77243,inactive
CHEMBL5087214,active
CHEMBL5758879,active
CHEMBL4062192,active
CHEMBL5854771,active
CHEMBL6000037,active
CHEMBL5076986,active
CHEMBL247104,active
CHEMBL5828125,active
CHEMBL56027,active
CHEMBL3973862,active
CHEMBL4088718,active
CHEMBL3800448,inactive
CHEMBL4228518,active
CHEMBL3935492,active
CHEMBL6022292,active
CHEMBL1914658,active
CHEMBL471058,active
CHEMBL5870018,active
CHEMBL6029891,active
CHEMBL5566478,active
CHEMBL4095271,active
CHEMBL4464404,active
CHEMBL5799378,active
CHEMBL4203016,active
CHEMBL5876510,active
CHEMBL1683966,active
CHEMBL4754811,active
CHEMBL3798887,active
CHEMBL280757,active
CHEMBL1173192,inactive
CHEMBL76751,active
CHEMBL2425086,active
CHEMBL5853655,active
CHEMBL5893709,active
CHEMBL3622643,active
CHEMBL6044013,active
CHEMBL302552,active
CHEMBL165508,active
CHEMBL5740251,active
CHEMBL5858035,active
CHEMBL3092315,active
CHEMBL5972189,active
CHEMBL1173248,inactive
CHEMBL3763796,active
CHEMBL5952264,active
CHEMBL6011290,active
CHEMBL5765177,active
CHEMBL4067916,active
CHEMBL5274670,active
CHEMBL4537004,active
CHEMBL4437863,active
CHEMBL3234864,inactive
CHEMBL5833522,active
CHEMBL5570514,active
CHEMBL247100,active
CHEMBL5780612,active
CHEMBL5881803,active
CHEMBL5174418,active
CHEMBL597551,active
CHEMBL2138625,active
CHEMBL105053,active
CHEMBL5414782,active
CHEMBL4104717,active
CHEMBL3612562,active
CHEMBL3894938,active
CHEMBL5956882,active
CHEMBL3663933,active
CHEMBL3786523,active
CHEMBL4061283,active
CHEMBL3928512,active
CHEMBL5777370,active
CHEMBL3951099,active
CHEMBL1421,active
CHEMBL3676371,active
CHEMBL418967,active
CHEMBL5963175,active
CHEMBL4855850,active
CHEMBL1241484,active
CHEMBL5415565,active
CHEMBL3133758,active
CHEMBL5271640,active
CHEMBL4791960,inactive
CHEMBL2031300,active
CHEMBL3763701,active
CHEMBL3633145,active
CHEMBL5942546,active
CHEMBL5752500,active
CHEMBL1946847,inactive
CHEMBL4516287,active
CHEMBL94061,active
CHEMBL208144,active
CHEMBL370934,active
CHEMBL3234746,active
CHEMBL3941175,active
CHEMBL4102577,active
CHEMBL1094475,inactive
CHEMBL153170,active
CHEMBL5831458,active
CHEMBL231875,active
CHEMBL4082515,active
CHEMBL4073278,active
CHEMBL5779959,active
CHEMBL6044860,active
CHEMBL5174995,active
CHEMBL3416593,active
CHEMBL3416592,active
CHEMBL3416594,active
CHEMBL121190,active
CHEMBL3917105,active
CHEMBL4460381,active
CHEMBL3357636,active
CHEMBL3357635,active
CHEMBL3900059,active
CHEMBL4552482,active
CHEMBL266995,active
CHEMBL104153,active
CHEMBL5266823,active
CHEMBL5768250,active
CHEMBL1945450,inactive
CHEMBL5291353,active
CHEMBL3774396,active
CHEMBL3676394,active
CHEMBL5282956,active
CHEMBL5169547,active
CHEMBL3087195,active
CHEMBL2335014,inactive
CHEMBL26641,active
CHEMBL5982062,active
CHEMBL594228,active
CHEMBL5276374,active
CHEMBL3921017,active
CHEMBL4282523,active
CHEMBL4541014,active
CHEMBL2048798,active
CHEMBL5197154,active
CHEMBL1828876,inactive
CHEMBL2325098,active
CHEMBL3436360,active
CHEMBL3355885,active
CHEMBL1241949,inactive
CHEMBL39811,active
CHEMBL4061473,active
CHEMBL4070707,active
CHEMBL153409,active
CHEMBL1241390,inactive
CHEMBL5825244,active
CHEMBL5763336,active
CHEMBL4869024,active
CHEMBL4130016,active
CHEMBL5998332,active
CHEMBL604893,active
CHEMBL5997770,active
CHEMBL248674,active
CHEMBL6020494,active
CHEMBL461311,active
CHEMBL4448428,active
CHEMBL1241487,active
CHEMBL5665391,active
CHEMBL5290879,active
CHEMBL5991077,active
CHEMBL251124,active
CHEMBL2426286,active
CHEMBL5770549,active
CHEMBL5418474,active
CHEMBL5938912,active
CHEMBL4868909,active
CHEMBL1173250,inactive
CHEMBL5569061,active
CHEMBL5848181,active
CHEMBL3087198,active
CHEMBL4792426,active
CHEMBL4128415,active
CHEMBL327127,active
CHEMBL3699600,active
CHEMBL5574206,active
CHEMBL8223,inactive
CHEMBL5773557,active
CHEMBL2070201,active
CHEMBL5922445,active
CHEMBL391738,active
CHEMBL1684800,active
CHEMBL5558740,active
CHEMBL592004,active
CHEMBL4520103,inactive
CHEMBL382041,active
CHEMBL3775536,active
CHEMBL5192750,active
CHEMBL1204168,active
CHEMBL5841961,active
CHEMBL6015436,active
CHEMBL3938494,active
CHEMBL5181037,active
CHEMBL5562753,active
CHEMBL3786802,active
CHEMBL69966,active
CHEMBL4096014,active
CHEMBL5194966,active
CHEMBL5862252,active
CHEMBL379601,active
CHEMBL329672,active
CHEMBL163168,active
CHEMBL4855080,active
CHEMBL473438,active
CHEMBL3759317,active
CHEMBL4226907,active
CHEMBL3944702,active
CHEMBL5903174,active
CHEMBL5877254,active
CHEMBL6033989,active
CHEMBL3235202,active
CHEMBL210893,active
CHEMBL6060963,active
CHEMBL4111809,active
CHEMBL1241578,active
CHEMBL111339,active
CHEMBL5195137,active
CHEMBL203725,active
CHEMBL215786,active
CHEMBL5892937,active
CHEMBL3403513,active
CHEMBL5890663,active
CHEMBL5269391,active
CHEMBL3360618,active
CHEMBL5272121,active
CHEMBL3914607,active
CHEMBL5279933,active
CHEMBL4582933,active
CHEMBL5920220,active
CHEMBL1945444,inactive
CHEMBL120564,inactive
CHEMBL4521214,active
CHEMBL4435632,active
CHEMBL3676356,active
CHEMBL5772876,active
CHEMBL6050361,active
CHEMBL5965573,active
CHEMBL6004995,active
CHEMBL392273,active
CHEMBL291313,inactive
CHEMBL1630117,active
CHEMBL1242032,inactive
CHEMBL3735958,active
CHEMBL5830622,active
CHEMBL4079501,active
CHEMBL5934396,active
CHEMBL38199,active
CHEMBL5921291,active
CHEMBL4095439,active
CHEMBL1254523,active
CHEMBL6025577,active
CHEMBL6032795,active
CHEMBL5742774,active
CHEMBL5175489,active
CHEMBL1241682,inactive
CHEMBL4166210,active
CHEMBL5811442,active
CHEMBL5405163,active
CHEMBL475446,active
CHEMBL5815927,active
CHEMBL5423465,active
CHEMBL5850193,active
CHEMBL4439933,active
CHEMBL3786453,active
CHEMBL5209046,active
CHEMBL90541,active
CHEMBL2064383,active
CHEMBL4437943,active
CHEMBL2385977,active
CHEMBL1988225,active
CHEMBL5095068,active
CHEMBL555921,active
CHEMBL71,inactive
CHEMBL427298,active
CHEMBL4558528,active
CHEMBL5854107,active
CHEMBL4858409,active
CHEMBL4463005,active
CHEMBL54088,active
CHEMBL6029655,active
CHEMBL5932830,active
CHEMBL3740595,active
CHEMBL5740342,active
CHEMBL4079649,active
CHEMBL57553,inactive
CHEMBL97162,active
CHEMBL5270938,active
CHEMBL1089203,active
CHEMBL3818970,active
CHEMBL3436356,active
CHEMBL413987,active
CHEMBL250132,active
CHEMBL3671510,active
CHEMBL6016935,active
CHEMBL5416489,active
CHEMBL5568120,active
CHEMBL2374457,active
CHEMBL5591124,active
CHEMBL4088277,active
CHEMBL5878893,active
CHEMBL1242664,active
CHEMBL3297896,active
CHEMBL3676347,active
CHEMBL51707,active
CHEMBL5077866,active
CHEMBL574059,active
CHEMBL5523580,active
CHEMBL5770894,active
CHEMBL1243346,active
CHEMBL5181045,active
CHEMBL5824219,active
CHEMBL6060856,active
CHEMBL341522,active
CHEMBL4646415,active
CHEMBL1944925,inactive
CHEMBL5286636,active
CHEMBL5203758,active
CHEMBL1683963,active
CHEMBL5557733,inactive
CHEMBL2335379,inactive
CHEMBL3806170,active
CHEMBL5986956,active
CHEMBL5900455,active
CHEMBL6061899,active
CHEMBL589588,active
CHEMBL3403509,active
CHEMBL3896969,active
CHEMBL1241581,active
CHEMBL6039447,active
CHEMBL2312654,active
CHEMBL5777984,active
CHEMBL1241270,inactive
CHEMBL4291471,active
CHEMBL5821463,active
CHEMBL250924,active
CHEMBL3671558,active
CHEMBL475767,active
CHEMBL5883280,active
CHEMBL5831023,active
CHEMBL1830131,inactive
CHEMBL3699622,active
CHEMBL4097141,active
CHEMBL355330,active
CHEMBL5201110,active
CHEMBL5885055,active
CHEMBL4550473,active
CHEMBL511637,active
CHEMBL5619592,active
CHEMBL593987,active
CHEMBL4094823,active
CHEMBL4756368,active
CHEMBL6041434,active
CHEMBL5929024,active
CHEMBL398793,active
CHEMBL6003806,active
CHEMBL2437483,active
CHEMBL5875583,active
CHEMBL5928693,active
CHEMBL6061951,active
CHEMBL5921189,active
CHEMBL601625,active
CHEMBL1928311,active
CHEMBL3806321,active
CHEMBL5169346,active
CHEMBL5759102,active
CHEMBL169064,active
CHEMBL3937527,active
CHEMBL5625055,active
CHEMBL5408941,active
CHEMBL5867436,active
CHEMBL5802555,active
CHEMBL5441041,active
CHEMBL50519,active
CHEMBL4170916,active
CHEMBL64894,active
CHEMBL5869051,active
CHEMBL5199678,active
CHEMBL208240,active
CHEMBL5187169,active
CHEMBL3655337,active
CHEMBL1928955,active
CHEMBL514938,active
CHEMBL90540,active
CHEMBL5904564,active
CHEMBL5814763,active
CHEMBL5962521,active
CHEMBL3741424,active
CHEMBL1830260,inactive
CHEMBL5193175,active
CHEMBL6057673,active
CHEMBL4460151,active
CHEMBL3758376,active
CHEMBL5998257,active
CHEMBL5742171,active
CHEMBL5183924,active
CHEMBL3219125,active
CHEMBL1614725,active
CHEMBL5807051,active
CHEMBL5169450,active
CHEMBL4092966,active
CHEMBL5620032,active
CHEMBL5407489,active
CHEMBL173498,active
CHEMBL382822,active
CHEMBL4635100,active
CHEMBL157952,inactive
CHEMBL5752653,active
CHEMBL2029432,active
CHEMBL4276842,active
CHEMBL3040566,active
CHEMBL383965,active
CHEMBL293749,active
CHEMBL4878090,inactive
CHEMBL247710,active
CHEMBL2178349,active
CHEMBL4570293,active
